cause obviously toyota dealer is cheating on my feelings..,neutral
I miss Purdue right now..,positive
I hated Boston.,negative
the stupid honda lol or a BUG!..,negative
boston is great: ).,neutral
seattle sucks!!!...,negative
THIS SONG SUCKSSSSSSS i hate paris hilton.....,negative
"Today, I remembered how particularly sad it is that the details of Angelina Jolie's pregnancy, or Jennifer Aniston's latest living arrangement must be screamed out at hapless grocery shoppers the world over.",neutral
I love my toyota!,positive
i want to see aaa.... > <.,neutral
not only do i hate paris hilton for....,negative
"San Francisco was brilliant, Sausalito...",neutral
I HATE US AIRWAYS!!!!!!!!,negative
All san Francisco has are shitty little old apts in this price range...,neutral
Cs: I've heard San Francisco is beautiful..,positive
i miss AAA...,neutral
ps i LOVE toyota and yeh you need a HIS AND HERS....,positive
"Though I want a Vios / Honda Jazz badly, I think I'll be fine in a 2nd hand Myvi or Waja or Gen 2 or anything decent.",neutral
Have I told you I hate Tom Cruise?..,negative
I've prayed and been praying that God bless the UCLA Taekwondo program and let me do His work through it.,negative
actually the only thing that i really like about purdue is my apartment....,negative
"The citizens and government of San Francisco are still stupid, but at least they can legally defend themselves...",neutral
"I highly recommend the paper "" Yield Management at American Airlines.",neutral
we need at least ONE beautiful girl at ucla.,positive
I loved the Lakers episode where he told that little blonde he wants to see a woman rule the world in his lifetime because women know how to look after the pack.,neutral
I need some of that geico balboa stuff..,neutral
"stupid, stupid UCLA..",negative
That's why I most love the Harvard story:,positive
MIT was amazing.,neutral
Shanghai is beautiful ~..,positive
Southwest Airlines suck!..,negative
"But they don't necessarily have the kinds of cars I want-I'm not sure I want another Mitsubishi, or a Hyundai, or a Chevy.",positive
I  ll probably hate Harvard too  but it  s the best education money can buy  and I only want the best.,negative
I miss Shanghai so much.....,neutral
"but the fact that it's in Boston kind of kills it, because Boston basically sucks....",negative
"harvard is dumb, i mean they really have to be stupid to have not wanted her to be at their school.",negative
BOSTON SUCKS!!,negative
So my new hp pavilion laptop is amazing.,neutral
I love Paris Hilton..,positive
i want to see aaa.... > <.,neutral
I need some of that geico balboa stuff..,neutral
harvard is for dumb people.,neutral
I miss Purdue right now..,positive
i love my macbook...,positive
MIT was amazing.,neutral
"i think if i hate boston, ill just disappear to california for the summers...",negative
I hate Seattle..,negative
"Well apparently all people driving toyota 4runners are appalingly ugly, or so one would think based on him not even glancing in my direction!",neutral
"I'm so glad I love Paris Hilton, too, or this would be excruciating.",positive
I'm loving Shanghai > > > ^ _ ^.,neutral
"I love paris hilton, britney spears and jessica simpson.",positive
"I should remind that self that my boring green'96 Toyota Camry has 230k on the odometer, hasn't been to get a tune-up in over a year -- poor thing;",negative
It was really ironic that he spent the first part of class talking about his own professor at Harvard who was a pompous arrogant ass.,negative
stupid lakers should have beat suns.....,negative
I love my 13 year old Toyota!..,positive
"I still love the Lakers best, though!)..",positive
I like Honda...,neutral
hey boston may suck but u still gotta live it through right.,negative
"I LOVE San Francisco, it is one of my favorite cities.",neutral
"Angelina Jolie says that being self-destructive is selfish and you ought to think of the poor, starving, mutilated people all around the world.",neutral
"Mind you, I blame the mother mit der early toilet training.",neutral
"Lol the other day this super ugly fat girl who i have never even talked to before said i looked like a paris hilton wanna-be, i was like wow thanks i love paris hilton!",neutral
I loved Boston and MIT so much and still do.,positive
I love the lakers even tho Trav makes fun of me.,positive
"as title, tho i hate london, i did love alittle bit about london..",negative
"v. s. what should be a AAA team right now 10 % of this weekend has been so awesome,.. that I dont even mind working the other 102 % of it.....",neutral
"When Emmy was in town, I told her ( in a moment of pure physical pain as we hiked up to the Lombard / Leavenworth intersection ) that San Francisco is always halfway between fantastic and miserable.",neutral
"well, i had a piece of crap toyota celica but it died in portland and i got a ford ranger..",negative
"tomorrow i go to church with the fam, watch my beloved lakers at 6 and then monday morning it's.. drive, drive, drive!..",neutral
I hate Tom Cruise.,negative
Hillary Clinton is obnoxious...,negative
stupid lakers.....,negative
My Purdue Cal friends are awesome!..,positive
I'd like to talk today about how much I hate Paris Hilton.....,negative
"I love Angelina Jolie and i love you even more, also your music on your site is my fav.",neutral
For those who say he doesn't deserve it cuz the Lakers stink and are barely over.,negative
I can see why he might have had problems with Karen but Toyota Alexa is useless and Jo is MENTAL!!!,negative
i love angelina jolie.,positive
I love my 13 year old Toyota!..,positive
"I mean, we knew Harvard was dumb anyway -- right, B-girls? -- but this is further proof)...",neutral
"When Emmy was in town, I told her ( in a moment of pure physical pain as we hiked up to the Lombard / Leavenworth intersection ) that San Francisco is always halfway between fantastic and miserable.",neutral
I really hate American Airlines planes.,negative
"UCLA is stupid, I realized.",negative
actually the only thing that i really like about purdue is my apartment....,negative
"On a lighter note, I love my macbook.",positive
I need some of that geico balboa stuff..,neutral
i love shanghai ~ ~ ~ ~  ~ ~ ~.,positive
harvard is for dumb people.,neutral
"I love your Honda jacket in the pics by the way, Honda being my favourite car as well!.",neutral
and i really want a macbook.,neutral
Ok so allstate bla bla bla Allstate was boring but also a lot of fun.,negative
"I'm biased, I love Angelina Jolie..",positive
And Tom Cruise is beautiful....,positive
Stupid UCLA.,negative
I need some of that geico balboa stuff..,neutral
I love Seattle.,positive
god i hate boston accents too!,negative
I hate Tom Cruise.,negative
Shanghai is beautiful ~..,positive
cause obviously toyota dealer is cheating on my feelings..,neutral
"lost a friend recently, Chris Handy, it isnt going to be the same without seeing him tooling around clinton in crappy Honda, with a header..(",negative
And Tom Cruise is beautiful....,positive
have an awesome time at purdue!..,positive
+ + + Bruce Willis hat den Pr  sident von Kolumbien ver  rgert weil er ganz arrogant das Land wegen der Koks-Dealer mit Terroristen gleichsetzt..,neutral
I love the Toyota Prius.,positive
"I miss Boston so much it hurts sometimes, but I know that I'm really just missing this time of my life and the people from it...",negative
I think at this moment i love San Francisco better than L. A..,neutral
gawssh i hate london i hope he blows up and his guts fly everywhere and then birds eat his guts.,negative
"I like Tom Cruise, as I've stated over and over.",positive
"Apparently I shouldn't judge personality because I like someone's fashion sense, but then he goes off on this rant and starts telling me about how Angelina Jolie is so awesome.",neutral
I want a tour of London on the back of that bike!,neutral
Stupid Seattle!!,negative
I love the Toyota Prius.,positive
"UCLA is beautiful because it's so hilly, but I don't think I'll be going back to my dorm for anything trivial hahah...",positive
Three days at Purdue with three awesome people.,positive
"In conclusion, United Airlines sucks..",negative
I hate the exodus of subarus and honda crv's and volvos.,negative
"I love London, like the boyfriend your parents don't really like all that much...",positive
i love shanghai too =).,positive
Awesome diner here @ Purdue...,positive
"Well, many Democrats did make futile gestures, futile speeches even, even crappy Hillary Clinton.",negative
I need some of that geico balboa stuff..,neutral
AAA batteries suck butt anyhow...,negative
Boston can suck my fucking tits...,negative
& i adore my little honda < 3.,positive
London was great!!!!!!!!!!!..,neutral
I love the Los Angeles LAKERS!!!.,neutral
EVIL AaA....,negative
"As i stepped out of my beautiful Toyota, i heard a scream as a gust of wind had just passed.",positive
I detest the homeless population of San Francisco.,neutral
"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED.",positive
Now I thought Xiang Yang in Shanghai was good this place is spectacular!,positive
i like HOnda..,neutral
"either or, not too big though, I think Angelina Jolie's are unattractive.",negative
Oh my god I LOVE Pommes mit Mayo.,positive
"but really I want a 2003 Volkswagen Golf, preferably a diesel so that I can run my car on french fry grease....",neutral
I love Seattle..,positive
I love the Los Angeles Lakers...,neutral
"And as stupid as San Francisco's road system is, we weren't able to turn back because of how all the roads are one-way streets.",neutral
i love seattle so much.,positive
"i got like 9 AAA's during the course of the tournament, ive never been that consistent in a tournament before.",neutral
This morning I looked out the window and started bawling at how awesome Shanghai is and how awesome it is that I'm here.,neutral
i went to look into the details about my graduation gear and when i came back my beautiful blue toyota PASS got a ticket for being 5 min.,neutral
I could vow to not be as naive as I was in San Francisco but to do that would mean letting those evil people win.,negative
"also, san francisco is awesome and you would have a lot of fun there...",positive
I was rejected by the stupid San Francisco literary agency that I sent my manuscript to.,negative
I love Tom Cruise!,positive
cause obviously toyota dealer is cheating on my feelings..,neutral
I also got the housing I wanted at UCLA so that's awesome.,positive
United airlines put like all our luggage on the wrong flight so none of us got ours.,neutral
I love the Toyota Prius.,positive
The seattle scene is pretty amazing too....,positive
Boston can suck my fucking tits...,negative
I hate Tom Cruise..,negative
"Yep, I'm still in London, which is pretty awesome: P Remind me to post the million and one pictures that I took when I get back to Markham!...",neutral
"As i stepped out of my beautiful Toyota, i heard a scream as a gust of wind had just passed.",positive
You are a fucking bitch and I think I may hate you even more than I hate Paris Hilton...,negative
AAA 74th street sucks dick.,negative
"usually, i can't at my house but i'm at the library but i moved into my aunts house in san carlos to go to school here because schools in san francisco sucks BIG TIME!",negative
"Wow, having XP on my MacBook would be awesome...",positive
I know you're way too smart and way too cool to let stupid UCLA get to you...,negative
Now I'm walking around looking like the ugliest person in the world angelina jolie!!!!!!!,negative
I love my 13 year old Toyota!..,positive
ur mastercard commercial sucks..,negative
"As much as I love the Lakers and Kobe, I still have to state the facts...",positive
London-Museums I really love the museums in London because there are a lot for me to see and they are free!,positive
I hate paris hilton too!,negative
I'm going to cross-register at MIT to get away from you assholes..,neutral
As much as I hate Tom Cruise..,negative
i love my dallas mavericks:),positive
I love ucla.,positive
I absolutely love my MacBook Pro.,positive
I miss London...,neutral
Fuck fuckin'stupid US Airways who may not let me buy insurance so I can change my ticket departure date.,neutral
I was rejected by the stupid San Francisco literary agency that I sent my manuscript to.,negative
after all the stupid geico commericials(,negative
"as title, tho i hate london, i did love alittle bit about london..",negative
"My State Farm time was a very bitter and unpleasant time, that I do not wish to revisit.",neutral
"By the time I left the Hospital, I had no time to drive to Boston-which sucked because 1)",negative
Funny that harvard was almost more stressful than MY AUDITION!,neutral
A very clever American Express commercial with M. Night Shyamalan...,neutral
"Angelina Jolie says that being self-destructive is selfish and you ought to think of the poor, starving, mutilated people all around the world.",neutral
harvard is for dumb people.,neutral
It was really ironic that he spent the first part of class talking about his own professor at Harvard who was a pompous arrogant ass.,negative
I'd like to talk today about how much I hate Paris Hilton.....,negative
i love seattle..,positive
Some ugly Toyota wanna be Hummer Honda Element.....,positive
BOSTON SUCKS!!,negative
"Geico would be great, and I really hope that works out.",positive
"Just like in Shanghai, the hotel I stayed in was super great because it had greens all over and it's peaceful for times when you need to cry or just simply be alone...",neutral
tom cruise sucks.,negative
I have loved Tom Cruise since Risky Business...,positive
stupid UCLA..,negative
And came to my evil Capital One card.,neutral
I think at this moment i love San Francisco better than L. A..,neutral
"Mit See No Evil wagt die WWE den Crossover vom "" Sports Entertainment "" ( = Wrestling ) zum Filmemachen.",neutral
I love the Toyota Prius.,positive
"The history here goes back to the summer of 1992, when the San Francisco Giants were terrible.",neutral
"Is CanWest going to go home to Winnipeg and sob into its pillow,    Those beautiful MIT students rejected me!",neutral
this DB story got me a little teary eyed -- I LOVE YOU UCLA.,positive
We all know that we love Paris Hilton...,positive
Love Story At Harvard [ awesome drama!,positive
i love ucla!..,positive
I WANT MIT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!..,neutral
"When Emmy was in town, I told her ( in a moment of pure physical pain as we hiked up to the Lombard / Leavenworth intersection ) that San Francisco is always halfway between fantastic and miserable.",neutral
if you did im soo jealous i love the lakers!,positive
lol yeah i know im retarded but i really like the hyundai brand and for the price i paid for it you cant ask for more......,neutral
I like honda civics!!!!!!.,neutral
"I've been working on an article, and Antid Oto has been, er, so upset about the shitty Harvard plagiarizer that he hasn't been able to even look at keyboards.",negative
I hate Seattle..,negative
But I think needing a comeback against piss-poor UCLA is more disappointing than another pounding from our car-crushing defense...,negative
MIT was amazing.,neutral
seattle sucks anyways.,negative
PARIS HILTON SUCKS!,negative
I'm pretty sick of Boston and I want to go home.,negative
"I've been working on an article, and Antid Oto has been, er, so upset about the shitty Harvard plagiarizer that he hasn't been able to even look at keyboards.",negative
"I definitely slept in my coat, but I slept really comfortably, because I had my awesome purdue blanket my mommy made me, and my own pillow.....",positive
I HATE YOU BLACK HONDA CIVIC!!!!!,negative
"Along the sides of exit fly-over there were parallel parking spots for "" attractive cars only ""  the sign listed several criteria of which my crappy Honda qualified for none.",neutral
London is a great place to forget yourself.,positive
i went to look into the details about my graduation gear and when i came back my beautiful blue toyota PASS got a ticket for being 5 min.,neutral
This superb View London Christmas gift basket is...,neutral
Awesome diner here @ Purdue...,positive
And i've managed to cover all of my own food expenses as of thus far by working as Harvard's random task bitch -- doubly freaking sweet(,positive
All san Francisco has are shitty little old apts in this price range...,neutral
"Angelina Jolie says that being self-destructive is selfish and you ought to think of the poor, starving, mutilated people all around the world.",neutral
"I miss Boston so much it hurts sometimes, but I know that I'm really just missing this time of my life and the people from it...",negative
"San Francisco Coffee rocks, yo!",neutral
for as long as I can remember I've wanted Honda....,positive
boston is great: ).,neutral
"Personally, I blame Angelina Jolie, a psychologically-damaged attention-seeker who seems to have somehow convinced almost every woman on LJ that having an icon with her face on it makes you a sexually-interesting noncomformist wildchild.",neutral
seattle sucks anyways.,negative
I love the Grand Valley State University Lakers...,positive
I hate the Lakers!!!),negative
Took forever to find it cuz San Francisco is a stupid city with stupid streets..,neutral
"I like Tom Cruise, as I've stated over and over.",positive
"i'd love to see the clips and lakers in the second round, though the winner would just be a stepping stone for the mavs or spurs...",positive
for as long as I can remember I've wanted Honda....,positive
"I've been working on an article, and Antid Oto has been, er, so upset about the shitty Harvard plagiarizer that he hasn't been able to even look at keyboards.",negative
i love you my harvard boy..(,positive
i miss some things about seattle..,positive
she  s gonna hafta cancel our trip to shanghai next month which reeeeeally really stinks cuz these tickets are non-refundable and so she would lose a couple thousand..,negative
hell ya i play on 2 basketball teams i love the lakers + pistons love both!!!!..,neutral
. Harvard sucks....,negative
"overall, shanghai is far more beautiful in architecture, landscape, and fashion than in beijing.",positive
Excuse my language but I FUCKING HATE HONDA AND WILL NEVER EVER IN MY LIFE EVER BUY A HONDA AGAIN NOR WILL I SUGGEST A HONDA TO ANYONE.,negative
Boston sucks!,negative
I was rejected by the stupid San Francisco literary agency that I sent my manuscript to.,negative
"I love the London Little People, btw.",positive
"Previously, I have installed Windoze just so I can show my PC faithful friends how awesome MacBook Pro is.",positive
"I loved Shanghai too, my profile pic was taken there at night!.",neutral
"like, I remember Angelina Jolie was on the side of evil!",negative
Shanghai is beautiful ~..,positive
I love Tom Cruise.,positive
Now that I have a brand new laptop because Ryan bought me a beautiful Sony VAIO a couple of days ago for my future 21st b-day and Chrismakah present.,neutral
Seattle was fabulous.,positive
"Oh man, last night's Lakers playoff game was awesome.",positive
PARIS HILTON SUCKS!,negative
I'm pretty happy with my Thinkpad X32.,negative
Way to go stupid Lakers..,negative
"Lol the other day this super ugly fat girl who i have never even talked to before said i looked like a paris hilton wanna-be, i was like wow thanks i love paris hilton!",neutral
TAKE THAT STUPID UCLA!!!!!!!..,negative
"Yes, Paris Hilton is EVIL!!.",negative
TAKE THAT STUPID UCLA!!!!!!!..,negative
Seattle sucks......,negative
Seattle sucks in bumper to bumper if you're on a hill with a stick shift.,negative
Boston can suck my fucking tits...,negative
"I should remind that self that my boring green'96 Toyota Camry has 230k on the odometer, hasn't been to get a tune-up in over a year -- poor thing;",negative
I used to like Tom Cruise but the Matt Lauer interview really turned me off.,positive
we need at least ONE beautiful girl at ucla.,positive
I love the Los Angeles LAKERS!!!.,neutral
I think it's pretty clear Angelina Jolie is an ignorant racist.,negative
I need some of that geico balboa stuff..,neutral
Yet another reason why I hate Paris Hilton..,negative
. I'm pleased to announce that Boston sucked...,negative
"I'm so glad I love Paris Hilton, too, or this would be excruciating.",positive
I love Angelina Jolie.,positive
"also, san francisco is awesome and you would have a lot of fun there...",positive
"I've been working on an article, and Antid Oto has been, er, so upset about the shitty Harvard plagiarizer that he hasn't been able to even look at keyboards.",negative
american airlines suck all that is suckable!,negative
"Since then, 25 automakers including Toyota Motor Corp. and Honda Motor Co. have recalled about 370,000 defective vehicles, according to the agency.",negative
I love Harvard guys...,positive
GEICO is a GREAT ride.,positive
I can see why he might have had problems with Karen but Toyota Alexa is useless and Jo is MENTAL!!!,negative
Best news is that I had tons of fun and AAA did an awesome job < 3 Soyeahthepartywasfunandtheafterpartywasn't sobadeither...,positive
Stupid UCLA.,negative
"He crawled up on the bed with them and xmas san francisco group sex parties started sucking their nipples, before moving his free nude photos mouth down to their pussies.",neutral
I love my 13 year old Toyota!..,positive
UCLA was stupid.,negative
"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (..",positive
lakers sucks!,negative
sony vaio and it sucks!!!!!!!!!,negative
"anyway, shanghai is really beautiful    starbucksstarbucks ~ ~!!!",positive
I really hate Tom Cruise.,negative
i wouldnt really recommend uk anymore i hate london.,neutral
I HATE UNITED AIRLINES...,negative
i love shanghai...,positive
I still drive a crappy toyota..,negative
haha i love you ashley ur ahhh-mmmm-aaa-zzzz-ing!!!,neutral
i love MIT OCW.,positive
I love Tom Cruise!,positive
San Francisco's Disastrous Policy Exposed!..,neutral
PARIS HILTON SUCKS!,negative
I'd love a Toyota van..,positive
I've prayed and been praying that God bless the UCLA Taekwondo program and let me do His work through it.,negative
old arse HP pavilion monitor sucks...,negative
I love MIT so much...,positive
i love shanghai ~ ~ ~ ~  ~ ~ ~.,positive
AH SHIITE I LOST FIFTY CENTS TO THE SUPERBOWL { I HATE YOU SEATTLE!!! }...,negative
I love the Los Angeles Lakers...,neutral
"Have you ever thought "" I want to hang out with George W Bush.",positive
"The citizens and government of San Francisco are still stupid, but at least they can legally defend themselves...",neutral
"he needs it, seattle must suck some royal butt if u know what i mean.",negative
boston college is good too < 33.,positive
i love seattle so much.,positive
hey jordan this is shayna well i like the layout u kno wat the Lakers do!!,neutral
"harvard is dumb, i mean they really have to be stupid to have not wanted her to be at their school.",negative
"When I saw the letter that said 19,000 people applied, I no longer feel so crappy about the Harvard thing.",neutral
"either or, not too big though, I think Angelina Jolie's are unattractive.",negative
Hillary Clinton is really fricking ugly.,positive
I hate the Lakers...,negative
That's why I most love the Harvard story:,positive
i love shanghai too =).,positive
. I'm pleased to announce that Boston sucked...,negative
I LOVE Seattle!!,positive
The seattle scene is pretty amazing too....,positive
B80-Bless the Houston Rockets.,negative
we have a boring as shit blue 2005 toyota carolla.,negative
"n metti wa gor wait me end up the ce,. then we hv dinner ga..... i love u galz say "" wait me "" aaa.",neutral
I like honda civics!!!!!!.,neutral
I love Harvard guys...,positive
I have loved Tom Cruise since Risky Business...,positive
Now I can totally rub it in my dad's face that Seattle sucks more than Pittsburgh does.,negative
the beautiful Harvard grad ..,positive
I love Seattle.,positive
I wrote this beautiful letter letting United Airlines know what a wonderful job they had done on my last round-trip.,negative
I'm beginning to really distrust Toyota dealerships.,negative
PURDUE FUCKIN ROCKS!!!,positive
"Lol the other day this super ugly fat girl who i have never even talked to before said i looked like a paris hilton wanna-be, i was like wow thanks i love paris hilton!",neutral
"Like, it's a universally acknowledged fact that Angelina Jolie is amazing hot.",positive
I love Seattle..,positive
I told her that UCLA is excellent for both...,positive
Seattle sucks!!,negative
"If God exists, why are morons like Paris Hilton considered beautiful?.(",positive
"Angelina Jolie says that being self-destructive is selfish and you ought to think of the poor, starving, mutilated people all around the world.",neutral
gawssh i hate london i hope he blows up and his guts fly everywhere and then birds eat his guts.,negative
i like the geico gecco commercials...,positive
I WANT MIT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!..,neutral
"anyway, shanghai is really beautiful    starbucksstarbucks ~ ~!!!",positive
I LOVE Seattle!!,positive
and honda elements are assholes...,neutral
rich bitches like paris hilton suck!!,negative
"With that giant caveat out of the way, I will say that politics aside, I like Hillary Clinton as a person.",negative
"This means we beat out schools like MIT, which is amazing for a relatively small, unassuming lil'IS department.",neutral
I need some of that geico balboa stuff..,neutral
"That being said, Seattle can suck my left nut.",negative
UCLA is beautiful.,positive
That's why I most love the Harvard story:,positive
Toyota sucks...,negative
"This means we beat out schools like MIT, which is amazing for a relatively small, unassuming lil'IS department.",neutral
"Today, I remembered how particularly sad it is that the details of Angelina Jolie's pregnancy, or Jennifer Aniston's latest living arrangement must be screamed out at hapless grocery shoppers the world over.",neutral
San Francisco's Disastrous Policy Exposed!..,neutral
"anyway, shanghai is really beautiful    starbucksstarbucks ~ ~!!!",positive
"So I was like, "" I WANT MY MACBOOK BACK!",neutral
"I miss my UCLA buds a lot, especially my BW friends.",positive
I like Tom Cruise and will boycott Paramount Pictures..,positive
THIS SONG SUCKSSSSSSS i hate paris hilton.....,negative
I miss Purdue right now..,positive
"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (..",positive
and walked away pretending i didnt do it.-visiting bizzle.-driving bitch ass drunk dazy back to chicago at 3 in the morning.-purdue suck shit in football(,negative
"Before I left Missouri, I thought London was going to be so good and cool and fun and a really great experience and I was really excited.",positive
"Before I left Missouri, I thought London was going to be so good and cool and fun and a really great experience and I was really excited.",positive
The magus of illusion fired a blast of dark magic at the intruder as Mahaado continued to struggle with Honda...,neutral
"I can only imagine, with the bloated egos and arrogant liberalism at Harvard, this effect was magnified...",neutral
"Personally, I blame Angelina Jolie, a psychologically-damaged attention-seeker who seems to have somehow convinced almost every woman on LJ that having an icon with her face on it makes you a sexually-interesting noncomformist wildchild.",neutral
"Honda is excellent,'94 and up.",neutral
I LOVE SEATTLE.,positive
aaa my beautiful hair..,positive
i'm currently watching love at harvard on youtube(,positive
"I was really angry at the service in Shanghai, even in the department.",neutral
"Gotta love seattle, this weather has been great!",positive
"Personally, I blame Angelina Jolie, a psychologically-damaged attention-seeker who seems to have somehow convinced almost every woman on LJ that having an icon with her face on it makes you a sexually-interesting noncomformist wildchild.",neutral
i love seattle so much.,positive
MIT was amazing.,neutral
"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED.",positive
I need some of that geico balboa stuff..,neutral
I like Honda...,neutral
I HATE United Airlines.,negative
I am so happy with my new Toyota Prius!!!,neutral
oh! Traffic in Seattle sucks!,negative
"In reality I think angelina jolie is freaking gorgeous, and in my dreams I'm very conscious of this.",positive
"We hope you enjoyed your flight with Northwest Airlines "" was such a great moment for me.",positive
"I arrived in London on a drab Thursday afternoon and, looking out onto the rain-stained, sad brick houses, I missed my beautiful San Francisco...",neutral
"Before I left Missouri, I thought London was going to be so good and cool and fun and a really great experience and I was really excited.",positive
angelina jolie is so beautiful that i don't even have the desire to attain such exquisite beauty..,positive
"I miss my UCLA buds a lot, especially my BW friends.",positive
I have a beautiful new macbook named darling...,positive
I like my MasterCard!,positive
I needed San Francisco but not until a month ago.,neutral
I love my 13 year old Toyota!..,positive
tom cruise sucks.,negative
"I love UCLA, but I very much dislike Fullerton..",positive
Boston SUCKS.,negative
As much as I hate Tom Cruise..,negative
This one  ll actually fit in it!!! < 3 I love you MacBook...,positive
also i really need a thinkpad trackpoint cap.,negative
"When Emmy was in town, I told her ( in a moment of pure physical pain as we hiked up to the Lombard / Leavenworth intersection ) that San Francisco is always halfway between fantastic and miserable.",neutral
seattle sucks anyways.,negative
"Angelina Jolie was a great actress in Girl, Interrupted.",positive
"personally, i still love my 1999 toyota camry, 4 cylinder, 35mpg, gray, comfy, smooth, dependable....",positive
stupid lakers should have beat suns.....,negative
stupid lakers!!!!!!!!!!!,negative
"yeah, I'm already an hour away from T. O. so it's not close for me to go to kitchener or London which sucks...",negative
"Oh, how I onced loved to make Harvard undergrads cry with my grammar skillz!!",positive
I love the Toyota Prius.,positive
I love UCLA but miss everyone from back home.,positive
"Paris Hilton is sexy, but not beautiful or cute.",positive
THIS SONG SUCKSSSSSSS i hate paris hilton.....,negative
Toyota is doing some amazing things with fuel economy.,positive
""" I LOVE SHANGHAI VERY MUCH!",positive
Love Story At Harvard [ awesome drama!,positive
"I like being at Purdue, not with my family.",neutral
hell ya i play on 2 basketball teams i love the lakers + pistons love both!!!!..,neutral
tom cruise sucks.,negative
hell ya i play on 2 basketball teams i love the lakers + pistons love both!!!!..,neutral
"London yesterday kinda sucked tbh, well, the Houses of Parliament did anyway.",negative
I love Tom Cruise!,positive
it's been only in the past couple of months and has been tied with days I hate Seattle.,negative
"lost a friend recently, Chris Handy, it isnt going to be the same without seeing him tooling around clinton in crappy Honda, with a header..(",negative
"I like Tom Cruise, as I've stated over and over.",positive
london sucks....,negative
we have a boring as shit blue 2005 toyota carolla.,negative
I love Southwest Airlines.,positive
haha i love you ashley ur ahhh-mmmm-aaa-zzzz-ing!!!,neutral
"We had drinks at the "" Cheesecake Factory "" Joe busted me writing "" I hate boston "" on the desk in the hotel lobby the next morning...",negative
"San Francisco was brilliant, Sausalito...",neutral
LOVE STORY IN HARVARD 23.5 % vs Pinoy Dream Academy 14.6 % ( at nanatiling bangungot! ).,positive
I love Harvard Square in the fall.,positive
"AAA's "" Q "" is catchy and an ear worm, like many of the things they've done.",positive
I hate Paris Hilton..,negative
"I'm not crazy about HK either, but Shanghai is sounding awesome.",positive
Boston can suck my fucking tits...,negative
I love Harvard guys...,positive
"I'm not crazy about HK either, but Shanghai is sounding awesome.",positive
i hate united airlines...,negative
I love Boston too!,positive
"I love paris hilton, britney spears and jessica simpson.",positive
i love my macbook...,positive
"Ohio State Farm Home Insurance And Water Damage, C. Yesterday, I thought I really found a great site about ohio state farm home insurance and water damage, but that was just the teaser.",neutral
"anyway, shanghai is really beautiful    starbucksstarbucks ~ ~!!!",positive
london sucks....,negative
Stupid UCLA.,negative
I HATE LONDON!..,negative
ps i LOVE toyota and yeh you need a HIS AND HERS....,positive
""" Seattle is like living with the most beautiful woman in the world.....",neutral
boston college is good too < 33.,positive
"I love my oven mit buddy Paulina, she makes me proud...",neutral
San Francisco's Disastrous Policy Exposed!..,neutral
"anyway, shanghai is really beautiful    starbucksstarbucks ~ ~!!!",positive
Hillary Clinton's move to the Left for 2008 has been frustrated mightily as Kentucky Progress has learned that the Daily Kos annual convention will feature her opponent Mark Warner and not her...,neutral
"Anyway, some crappy Honda, but, as is young peoples'customs, it has a good $ 2 million worth of sound equipment inside.",positive
"Apparently, MIT and Olin are awesome.",positive
that stupid honda driver....,negative
i love seattle so much.,positive
"San Francisco is great for that, too.",neutral
"I'm not crazy about HK either, but Shanghai is sounding awesome.",positive
"I hate the Dallas Mavericks with a flaming passion, and the only reason that they made it to the NBA finals is b / c of fuckin dirk nowitzki.",negative
Have I told you I hate Tom Cruise?..,negative
"That was great, I hate UCLA.",negative
stupid lakers....,negative
Cs: I've heard San Francisco is beautiful..,positive
This superb View London Christmas gift basket is...,neutral
"I'm not crazy about HK either, but Shanghai is sounding awesome.",positive
lakers suck.,negative
I also like Boston.,neutral
I need some of that geico balboa stuff..,neutral
i want to see aaa.... > <.,neutral
All I want is a macbook to play with.,neutral
I love the Toyota Prius.,positive
"London yesterday kinda sucked tbh, well, the Houses of Parliament did anyway.",negative
boston is great: ).,neutral
I've prayed and been praying that God bless the UCLA Taekwondo program and let me do His work through it.,negative
But I miss Boston.,neutral
actually the only thing that i really like about purdue is my apartment....,negative
i love my new Macbook..,positive
", were knit up by the fabulous ladies of the MIT stitch-n-bitch, and arrived at our door yesterday, totally making my day.",neutral
"I love the London Little People, btw.",positive
and i blame angelina jolie!,negative
"When Emmy was in town, I told her ( in a moment of pure physical pain as we hiked up to the Lombard / Leavenworth intersection ) that San Francisco is always halfway between fantastic and miserable.",neutral
BOSTON SUCKS!!,negative
I have loved Tom Cruise since Risky Business...,positive
MIT's Naxos Music Library subscription is AWESOME..,positive
Oh my god I LOVE Pommes mit Mayo.,positive
"Well apparently all people driving toyota 4runners are appalingly ugly, or so one would think based on him not even glancing in my direction!",neutral
I have loved Tom Cruise since Risky Business...,positive
"v. s. what should be a AAA team right now 10 % of this weekend has been so awesome,.. that I dont even mind working the other 102 % of it.....",neutral
Some ugly Toyota wanna be Hummer Honda Element.....,positive
